Sink ID, Process ID, Thread ID, Time (Ticks), Text
STREAM_STDOUT,400673,1073807363,16076457664,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16107440713,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16134920917,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16168146490,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16195711147,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16229077027,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16256711275,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16290082639,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16322999299,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16350714631,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16384274167,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16414260766,"247: fps 10.81  ms/f 92.51 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,16414548649,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16445694523,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16478347246,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16505995651,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16539373069,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16567132417,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16600243429,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16628059516,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16661189296,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16694713939,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16722220927,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16757680240,"258: fps 10.64  ms/f 94.00 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,16757956753,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16783569910,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16816548616,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16849835539,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16877565643,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16910577898,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16938529744,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16971561598,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,16999342108,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17032618513,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17065793107,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17095932313,"269: fps 10.80  ms/f 92.59 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,17096204578,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17127399031,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17154776131,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17187517021,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17215738354,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17248915471,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17282000803,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17309704351,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17342903107,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17370549697,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17403944569,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17434096675,"280: fps 10.81  ms/f 92.52 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,17434366324,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17465276449,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17498321767,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17525949949,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17559140341,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17586709882,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17619932545,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17653225300,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17680860253,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17714113660,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17742070579,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17777592589,"291: fps 10.64  ms/f 94.01 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,17777867899,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17803175857,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17836197415,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17869351429,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17897112457,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17930382853,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17958477721,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,17991297742,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18018979891,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18052294786,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18085402384,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18115609132,"302: fps 10.81  ms/f 92.51 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,18115877317,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18146804503,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18174430954,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18207610216,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18235296013,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18268547767,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18301730614,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18329456389,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18362928166,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18390583843,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18423749779,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18453526321,"313: fps 10.81  ms/f 92.50 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,18453884788,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18484903729,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18517795333,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18545350873,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18579025492,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18606452803,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18639795874,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18672919717,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18700618333,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18733992382,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18761661607,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18797109214,"324: fps 10.63  ms/f 94.04 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,18797473177,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18823188673,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18856154035,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18889237447,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18917039431,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18950171692,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,18977805931,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19011028387,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19038884323,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19072405444,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19100073790,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19135383529,"335: fps 10.80  ms/f 92.55 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,19135661896,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19166740594,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19193952421,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19227283459,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19254941581,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19288097971,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19316081389,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19349177245,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19382545051,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19409882488,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19443436183,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19473411244,"346: fps 10.81  ms/f 92.53 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,19473680083,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19504425313,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19537383463,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19565208001,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19598265799,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19626216628,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19659438325,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19687200538,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19720676329,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19753532506,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19781400409,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19816756261,"357: fps 10.64  ms/f 93.94 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,19817040397,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19842743725,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19875549217,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19903455091,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19936549234,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19969822969,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,19997381362,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20030741431,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20058563581,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20091706465,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20119329772,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20155088749,"368: fps 10.80  ms/f 92.59 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,20155373188,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20186179819,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20213491045,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20246862352,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20274526243,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20307793174,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20335603894,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20368786675,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20402175625,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20429718628,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20462998921,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20493060160,"379: fps 10.81  ms/f 92.50 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,20493332437,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20524556263,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20551665937,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20584967500,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20618292559,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20645994799,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20679368437,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20706927889,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20740078705,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20768127763,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20801281204,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20836647355,"390: fps 10.64  ms/f 94.03 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,20836927165,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20862446608,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20895361927,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20923006639,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20956212589,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,20984176366,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21017353741,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21050426371,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21078369715,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21111598621,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21139052512,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21174780919,"401: fps 10.80  ms/f 92.55 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,21175153879,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21200567425,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21233468773,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21261174052,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21294291343,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21327620722,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21355493896,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21388525285,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21416381959,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21449663296,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21477115309,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21512781757,"412: fps 10.81  ms/f 92.49 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,21513066469,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21544173199,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21571500523,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21604687564,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21632634343,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21665627497,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21693317818,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21726645550,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21759747142,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21787499191,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21820871194,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21850907389,"423: fps 10.80  ms/f 92.56 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,21851176243,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21882128287,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21909422689,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21942905185,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,21976162489,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22003628713,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22037067427,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22064776513,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22098176983,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22125751111,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22159125853,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22194516793,"434: fps 10.64  ms/f 94.03 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,22194797656,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22220303443,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22253336197,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22280902612,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22314189940,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22341919750,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22375217527,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22408401355,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22435781605,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22469144713,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22496952196,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22532793715,"445: fps 10.80  ms/f 92.55 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,22533077935,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22558488451,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22591159423,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22624543936,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22651912318,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22685463595,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22713164890,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22746536497,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22774165729,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22807422847,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22840584886,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22870600867,"456: fps 10.82  ms/f 92.43 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,22870869859,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22902172435,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22929251041,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22962731773,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,22990122130,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23023564843,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23056780768,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23084346997,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23117935642,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23145395011,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23178803437,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23208524791,"467: fps 10.81  ms/f 92.53 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,23208879547,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23239899937,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23272793521,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23300672851,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23333773747,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23361649129,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23394962515,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23422453825,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23455722271,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23489134483,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23516511385,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23552274004,"478: fps 10.63  ms/f 94.08 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,23552640637,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23578027735,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23611062529,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23638759966,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23672004919,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23705108752,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23732903470,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23766102961,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23793884143,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23827280326,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23854556230,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23890342123,"489: fps 10.81  ms/f 92.49 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,23890618255,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23921655811,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23949160807,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,23982432784,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24010035139,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24043128571,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24070861045,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24104334460,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24137619961,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24164996938,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24198549379,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,24228353137,"500: fps 10.81  ms/f 92.52 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,24228621178,"sending to address socket:0x1 size:140 result:140
"
